Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
13,14,28,1,15,23.97299999999998,17,115,18,16,79,21,24.09499999999998,5.306999999999996,0.183,0.9759999999999995,18,11,1,5,116,22,1,5,6,0.5,39,5.25,5,L,0.2077155172413793,0.2412272727272727,0.183,0.19519999999999998
13,15,29,1,7,12.38299999999999,12,56,7,4,9,86,12.44399999999999,11.77299999999999,1.3419999999999992,0.183,13,19,2,2,57,44,2,2,6,0.5,39,5.25,5,L,0.21831578947368419,0.26756818181818176,0.6709999999999996,0.0915
13,15,30,1,11,18.787999999999986,19,86,63,65,64,117,19.519999999999985,1.463999999999999,6.648999999999995,5.489999999999996,20,5,15,12,91,5,24,23,4,0.5,26,3.5,5,L,0.2145054945054945,0.2928,0.27704166666666663,0.23869565217391303
13,16,31,1,15,15.127999999999988,19,80,13,23,21,19,15.432999999999987,0.305,1.0369999999999995,3.659999999999997,20,3,7,10,83,3,7,19,6,1,72,6,5,L,0.18593975903614457,0.10166666666666667,0.14814285714285713,0.1926315789473684
13,16,32,1,11,18.665999999999986,20,95,69,3,118,93,20.007999999999985,82.41100000000208,1.8909999999999987,0.122,20,19,6,1,105,335,6,1,4,0,15,3.75,5,L,0.19055238095238095,0.24600298507462684,0.31516666666666665,0.122
14,1,1,0,9,63.19599999999995,18,261,69,75,67,73,63.31799999999995,1.7689999999999988,1.0369999999999995,4.208999999999997,19,6,5,12,262,8,5,23,4,0,14,3.5,6,L,0.2416717557251908,0.22112499999999996,0.20739999999999997,0.183
14,1,2,0,6,11.83399999999999,17,63,10,91,2,3,19.275999999999986,0.183,1.7689999999999988,0.305,20,3,3,2,92,3,4,2,6,0.5,39,5.25,6,L,0.20952173913043476,0.061,0.4422499999999999,0.1525
14,2,3,0,6,19.641999999999985,17,81,5,10,6,113,20.495999999999984,4.574999999999997,0.488,5.367999999999996,19,14,2,11,83,20,2,20,6,0.5,38,5,6,L,0.24693975903614454,0.22874999999999998,0.244,0.26839999999999997
14,2,4,0,7,25.43699999999998,20,120,16,70,21,45,25.49799999999998,5.550999999999996,4.513999999999997,31.170999999999975,20,11,10,15,121,22,20,138,6,0,21,5.25,6,L,0.2107272727272727,0.25231818181818183,0.22569999999999998,0.22587681159420286
14,3,5,0,5,26.96199999999998,18,111,46,47,37,24,27.205999999999978,0.122,2.683999999999998,11.95599999999999,19,1,10,17,112,1,12,46,5,0.5,36,5.25,6,L,0.24291071428571426,0.122,0.22366666666666665,0.25991304347826083
14,3,6,0,6,33.244999999999976,20,149,1,67,109,118,33.305999999999976,6.160999999999995,2.805999999999998,2.439999999999998,20,14,8,7,150,29,11,11,6,0,14,3.5,6,L,0.22203999999999996,0.21244827586206896,0.2550909090909091,0.2218181818181818
14,4,7,0,7,14.456999999999988,18,72,17,19,20,21,14.517999999999988,8.661999999999994,2.0739999999999985,1.0979999999999994,19,15,7,4,73,32,8,5,6,1,72,6,6,L,0.1988767123287671,0.27068749999999997,0.25925,0.21959999999999996
14,4,8,0,6,20.312999999999985,20,97,4,3,7,37,22.386999999999983,8.905999999999993,2.561999999999998,0.183,20,15,11,1,107,45,12,1,6,0.5,41,5.75,6,L,0.20922429906542056,0.1979111111111111,0.21349999999999997,0.183
14,5,9,0,6,20.983999999999984,19,102,10,88,58,95,21.776999999999983,4.940999999999996,9.698999999999993,0.488,20,11,16,5,104,24,46,5,6,0,16,4,6,L,0.20939423076923075,0.205875,0.2108478260869565,0.09759999999999999
14,5,10,0,7,18.848999999999986,19,94,18,14,19,22,20.434999999999985,4.879999999999996,1.9519999999999986,0.366,20,13,5,2,101,22,5,2,6,1,72,6,6,L,0.2023267326732673,0.2218181818181818,0.3903999999999999,0.183
14,6,11,1,15,30.255999999999975,20,149,111,19,51,17,36.96599999999997,0.244,1.0369999999999995,1.0979999999999994,20,3,4,5,172,3,4,5,6,0,18,4.5,6,L,0.21491860465116278,0.08133333333333333,0.2592499999999999,0.2196
14,6,12,1,7,12.19999999999999,17,49,6,5,11,81,12.26099999999999,2.0129999999999986,3.2329999999999974,1.585999999999999,18,7,11,2,50,8,13,3,6,0.5,39,5.25,6,L,0.24521999999999997,0.251625,0.24869230769230766,0.5286666666666664
