Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
4,8,16,1,14,57.156999999999954,16,261,2,117,68,9,89.05999999999993,0.183,0.366,0.122,20,1,1,1,398,1,1,1,3,0,18,4.5,6,L,0.22376884422110552,0.183,0.366,0.122
4,9,17,1,15,23.60699999999998,20,124,16,17,24,21,25.19299999999998,0.5489999999999999,3.2939999999999974,3.476999999999997,20,3,9,10,128,3,14,14,6,1,72,6,6,L,0.19682031249999998,0.183,0.23528571428571426,0.24835714285714283
4,9,18,1,7,9.698999999999993,12,42,4,10,11,26,10.308999999999992,6.465999999999995,6.465999999999995,1.585999999999999,16,15,15,5,46,34,27,8,6,0.5,41,5.75,6,L,0.2241086956521739,0.19017647058823528,0.23948148148148146,0.19824999999999998
4,10,19,1,2,66.1850000000002,16,283,3,55,37,38,72.7730000000002,1.646999999999999,0.427,1.8299999999999987,20,6,2,12,308,7,2,14,4,0,20,5,6,L,0.236275974025974,0.2352857142857142,0.2135,0.1307142857142857
4,10,20,1,3,30.987999999999975,20,132,26,30,34,61,55.509999999999955,0.244,1.9519999999999986,0.6709999999999998,20,2,8,3,228,2,11,3,5,0.5,34,4.75,6,L,0.24346491228070172,0.122,0.17745454545454545,0.22366666666666665
4,11,21,1,2,21.715999999999983,20,92,60,58,107,102,22.752999999999982,0.9759999999999995,4.452999999999997,0.427,20,6,11,5,100,6,25,5,4,0,12,3,6,L,0.22752999999999998,0.16266666666666665,0.17812,0.0854
4,11,22,1,13,32.32999999999998,20,142,66,45,39,72,39.95499999999997,4.330999999999997,1.0369999999999995,3.9649999999999967,20,12,2,14,172,18,2,23,2,0,18,4.5,6,L,0.23229651162790696,0.24061111111111108,0.5184999999999998,0.1723913043478261
4,12,23,1,14,31.109999999999975,20,134,89,91,104,88,31.353999999999974,2.683999999999998,3.476999999999997,1.9519999999999986,20,12,12,10,136,16,20,12,3,0.5,20,2.75,6,L,0.2305441176470588,0.16775,0.17385,0.16266666666666665
4,12,24,1,15,18.604999999999986,17,95,14,22,13,75,19.336999999999986,1.0369999999999995,7.441999999999994,19.580999999999985,20,6,15,15,99,6,37,96,6,0.5,39,5.25,6,L,0.19532323232323232,0.17283333333333334,0.20113513513513512,0.20396874999999998
4,13,25,1,1,27.510999999999978,15,140,53,36,15,73,29.645999999999976,17.018999999999988,19.519999999999985,6.160999999999995,20,19,17,15,145,66,94,25,3,0,18,4.5,6,L,0.20445517241379307,0.25786363636363635,0.20765957446808508,0.24643999999999996
4,13,26,1,12,45.078999999999965,16,196,104,6,4,86,74.05399999999995,0.305,21.471999999999984,0.183,20,1,17,2,296,2,97,2,5,0,17,4.25,6,L,0.2501824324324324,0.1525,0.22136082474226804,0.0915
4,14,27,1,15,6.8929999999999945,12,31,17,15,18,22,6.953999999999994,1.2809999999999993,2.622999999999998,2.3789999999999982,13,7,7,9,32,8,9,12,6,1,72,6,6,L,0.2173125,0.160125,0.2914444444444444,0.19824999999999998
4,14,28,1,1,38.30799999999997,15,177,72,78,74,75,40.13799999999997,0.7319999999999998,1.1589999999999994,0.244,17,3,4,2,181,3,4,2,3,0.5,22,3.25,6,L,0.22175690607734802,0.244,0.28974999999999995,0.122
4,15,29,1,8,18.604999999999986,20,108,99,106,102,98,30.49999999999998,1.0369999999999995,0.9759999999999995,1.8299999999999987,20,4,4,4,166,4,4,6,2,1,24,2,6,L,0.18373493975903613,0.25925,0.24399999999999997,0.3049999999999999
4,15,30,1,12,34.647999999999975,19,158,48,113,59,114,34.952999999999975,1.0979999999999994,15.493999999999987,0.366,20,3,17,1,160,3,61,1,5,0,13,3.25,6,L,0.21845625,0.3659999999999998,0.254,0.366
5,1,1,0,6,23.301999999999982,20,104,1,4,12,36,24.70499999999998,5.855999999999995,5.062999999999996,2.0129999999999986,20,14,10,7,111,23,17,7,6,0.5,41,5.75,6,L,0.22256756756756754,0.25460869565217387,0.29782352941176465,0.28757142857142853
5,1,2,0,2,29.462999999999976,20,131,59,107,104,50,30.499999999999975,2.9279999999999977,0.9759999999999995,3.2939999999999974,20,6,3,9,139,9,4,15,4,0,12,3,6,L,0.21942446043165464,0.32533333333333325,0.24399999999999997,0.2196
5,2,3,0,1,10.613999999999992,17,45,81,19,78,73,13.54199999999999,3.9649999999999967,0.061,2.3789999999999982,20,11,1,8,59,21,1,11,3,0.5,24,3.75,6,L,0.22952542372881354,0.1888095238095238,0.061,0.21627272727272726
5,2,4,0,6,19.519999999999985,19,102,4,2,32,102,21.837999999999983,20.556999999999984,0.5489999999999999,0.122,20,17,2,1,109,79,2,1,6,0,19,4.75,6,L,0.20034862385321098,0.2602151898734177,0.27449999999999997,0.122
5,3,5,0,7,20.861999999999984,20,101,15,17,16,54,22.325999999999983,2.2569999999999983,0.427,5.306999999999996,20,8,2,14,106,9,2,21,6,0.5,40,5.5,6,L,0.21062264150943394,0.2507777777777777,0.2135,0.25271428571428567
5,3,6,0,5,15.554999999999987,19,74,41,47,85,102,17.384999999999987,1.0979999999999994,1.8909999999999987,8.966999999999993,20,3,5,15,85,3,6,32,5,0,15,3.75,6,L,0.20452941176470588,0.36599999999999994,0.3151666666666666,0.28021874999999996
5,4,7,0,7,17.262999999999987,18,90,13,22,108,79,17.323999999999987,4.208999999999997,2.8669999999999978,6.038999999999995,19,12,7,10,91,17,11,28,6,0,17,4.25,6,L,0.19037362637362637,0.2475882352941176,0.2606363636363636,0.21567857142857141
5,4,8,0,10,48.49499999999996,18,192,87,96,95,91,49.28799999999996,1.646999999999999,0.9759999999999995,0.488,20,7,5,3,200,7,5,3,3,1,36,3,6,L,0.24643999999999996,0.23528571428571424,0.19519999999999998,0.16266666666666665
5,5,9,0,7,23.301999999999982,18,119,18,15,24,23,27.449999999999978,0.122,2.3789999999999982,17.201999999999988,20,1,8,17,135,1,9,69,6,1,72,6,6,L,0.2033333333333333,0.122,0.2643333333333333,0.24930434782608693
5,5,10,0,6,10.064999999999992,19,48,5,1,7,8,13.48099999999999,1.463999999999999,3.2329999999999974,1.585999999999999,20,6,10,6,60,6,16,6,6,1,72,6,6,L,0.22468333333333332,0.244,0.2020625,0.2643333333333333
5,6,11,1,1,31.719999999999974,19,142,74,76,78,51,32.32999999999998,0.7929999999999997,0.427,3.9649999999999967,20,4,2,9,145,4,2,14,3,0.5,22,3.25,6,L,0.22296551724137928,0.19824999999999998,0.2135,0.2832142857142857
5,6,12,1,7,10.308999999999992,18,62,11,1,2,4,11.528999999999991,0.9149999999999996,6.404999999999995,1.463999999999999,20,7,15,9,67,7,30,10,6,1,72,6,6,L,0.17207462686567163,0.1307142857142857,0.2135,0.1464
5,7,13,1,12,34.220999999999975,17,171,46,16,47,87,38.49099999999997,2.439999999999998,0.427,1.8299999999999987,20,6,4,6,188,8,4,10,5,0,19,4.75,6,L,0.20473936170212764,0.30499999999999994,0.10675,0.183
5,7,14,1,2,23.057999999999982,20,112,3,33,54,84,62.585999999999956,7.746999999999994,2.439999999999998,0.061,20,18,6,1,264,37,8,1,4,0,18,4.5,6,L,0.23706818181818176,0.2093783783783784,0.30499999999999994,0.061
5,8,15,1,2,23.057999999999982,20,101,58,56,49,53,23.42399999999998,0.061,2.683999999999998,1.524999999999999,20,1,9,6,104,1,14,8,4,1,48,4,6,L,0.2252307692307692,0.061,0.1917142857142857,0.190625
5,8,16,1,3,21.654999999999983,18,99,32,30,25,111,21.715999999999983,3.1109999999999975,3.3549999999999973,3.476999999999997,19,9,9,11,100,15,15,18,5,0.5,32,4.25,6,L,0.21715999999999996,0.20739999999999997,0.22366666666666665,0.19316666666666665
5,9,17,1,12,43.18799999999997,20,180,39,42,21,84,43.55399999999997,0.366,12.68799999999999,2.1959999999999984,20,3,18,7,182,3,56,8,5,0,19,4.75,6,L,0.23930769230769228,0.122,0.22657142857142853,0.27449999999999997
5,9,18,1,3,24.88799999999998,18,110,27,32,68,28,25.37599999999998,1.2199999999999993,3.659999999999997,0.061,20,6,11,1,113,9,13,1,5,0.5,34,4.75,6,L,0.2245663716814159,0.13555555555555554,0.2815384615384615,0.061
5,10,19,1,14,21.654999999999983,19,104,3,101,5,8,53.86299999999996,3.781999999999997,9.942999999999993,1.0369999999999995,20,11,18,2,230,15,42,3,3,0.5,38,5,6,L,0.2341869565217391,0.2521333333333333,0.23673809523809522,0.3456666666666666
5,10,20,1,15,21.349999999999984,17,108,22,13,23,24,22.264999999999983,3.2329999999999974,5.062999999999996,0.7319999999999998,20,8,14,5,115,11,24,5,6,1,72,6,6,L,0.19360869565217392,0.29390909090909084,0.2109583333333333,0.1464
5,11,21,1,7,17.018999999999988,20,89,1,2,9,8,18.909999999999986,1.7079999999999989,3.1109999999999975,3.659999999999997,20,7,8,6,99,8,11,9,6,1,72,6,6,L,0.191010101010101,0.21349999999999997,0.28281818181818175,0.40666666666666657
5,11,22,1,15,19.580999999999985,20,96,14,21,22,23,23.66799999999998,0.427,1.585999999999999,1.646999999999999,20,3,5,8,120,3,6,11,6,1,72,6,6,L,0.19723333333333332,0.14233333333333334,0.2643333333333333,0.14972727272727274
5,12,23,1,12,13.11499999999999,17,52,44,74,70,77,16.774999999999988,28.242999999999977,11.589999999999991,2.3179999999999983,20,19,18,6,67,120,63,8,5,0,15,3.75,6,L,0.25037313432835817,0.2353583333333333,0.18396825396825398,0.28974999999999995
5,12,24,1,3,20.739999999999984,20,91,32,34,110,31,22.386999999999983,10.186999999999992,2.2569999999999983,1.3419999999999992,20,15,9,6,96,39,11,8,5,0.5,32,4.25,6,L,0.23319791666666664,0.2612051282051282,0.2051818181818182,0.16774999999999998
5,13,25,1,2,43.18799999999997,16,187,54,25,34,52,43.37099999999997,1.2199999999999993,2.3179999999999983,3.3549999999999973,17,3,9,9,188,6,12,12,4,0,18,4.5,6,L,0.23069680851063828,0.20333333333333334,0.19316666666666665,0.2795833333333333
5,13,26,1,15,18.360999999999986,15,81,15,16,18,73,18.421999999999986,0.061,7.197999999999994,0.7319999999999998,16,1,12,2,82,1,30,2,6,0.5,39,5.25,6,L,0.22465853658536583,0.061,0.2399333333333333,0.366
5,14,27,1,8,11.83399999999999,16,74,100,98,18,103,12.87099999999999,2.9889999999999977,11.467999999999991,0.061,20,9,16,1,79,10,36,1,2,0.5,18,3,6,L,0.16292405063291138,0.2989,0.3185555555555555,0.061
5,14,28,1,2,15.676999999999987,15,78,58,60,52,51,18.665999999999986,1.585999999999999,1.0369999999999995,3.9649999999999967,20,8,7,12,92,10,7,16,4,1,48,4,6,L,0.20289130434782607,0.1586,0.14814285714285713,0.24781249999999996
5,15,29,1,7,16.713999999999988,17,83,3,2,4,8,19.153999999999986,4.818999999999996,0.061,2.0129999999999986,20,16,1,8,96,25,1,11,6,1,72,6,6,L,0.19952083333333331,0.19276,0.061,0.183
5,15,30,1,15,23.057999999999982,16,113,13,17,14,96,23.301999999999982,0.7929999999999997,6.587999999999995,8.478999999999994,18,2,12,15,115,2,28,39,6,0.5,39,5.25,6,L,0.2026260869565217,0.39649999999999996,0.23528571428571426,0.2174102564102564
5,16,31,1,8,12.01699999999999,18,67,97,71,67,12,16.10399999999999,11.040999999999991,4.269999999999997,71.43100000000081,20,18,11,17,84,47,15,314,2,0,16,4,6,L,0.1917142857142857,0.23491489361702125,0.2846666666666666,0.22748726114649678
5,16,32,1,3,24.21699999999998,15,103,27,29,35,17,26.35199999999998,0.183,4.940999999999996,22.569999999999983,20,1,12,17,111,1,19,89,5,0.5,36,5.25,6,L,0.23740540540540536,0.183,0.26005263157894737,0.2535955056179775
6,1,1,0,6,27.266999999999978,20,130,11,8,7,12,28.547999999999977,3.842999999999997,4.574999999999997,0.061,20,8,10,1,138,13,14,1,6,1,72,6,6,L,0.2068695652173913,0.29561538461538456,0.32678571428571423,0.061
6,1,2,0,1,23.42399999999998,17,97,83,79,104,61,24.03399999999998,2.744999999999998,3.3549999999999973,0.6099999999999999,20,10,7,4,104,13,13,4,3,0,12,3,6,L,0.23109615384615384,0.21115384615384614,0.25807692307692304,0.1525
6,2,3,0,7,16.835999999999988,17,73,13,15,16,18,23.48499999999998,1.7689999999999988,0.122,6.343999999999995,20,9,1,10,102,11,2,20,6,1,72,6,6,L,0.23024509803921567,0.1608181818181818,0.061,0.3171999999999999
6,2,4,0,5,22.569999999999983,19,131,41,47,39,9,23.54599999999998,0.7929999999999997,6.526999999999995,5.7339999999999955,20,3,15,16,136,4,26,27,5,0.5,36,5.25,6,L,0.17313235294117646,0.19824999999999998,0.25103846153846154,0.21237037037037035
6,3,5,0,3,29.706999999999976,19,158,34,78,120,20,33.549999999999976,4.574999999999997,8.783999999999994,0.183,20,14,16,2,174,24,35,2,5,0,16,4,6,L,0.19281609195402297,0.190625,0.25097142857142857,0.0915
6,3,6,0,9,12.74899999999999,17,56,64,68,67,47,14.273999999999988,1.2809999999999993,0.5489999999999999,13.663999999999989,20,4,2,16,59,4,2,60,4,0.5,29,4.25,6,L,0.24193220338983049,0.3202499999999999,0.27449999999999997,0.22773333333333332
6,4,7,0,4,26.41299999999998,19,125,101,98,76,105,28.303999999999977,0.366,0.7929999999999997,5.7949999999999955,20,1,2,13,132,1,2,26,2,0.5,15,2.25,6,L,0.2144242424242424,0.366,0.39649999999999996,0.22288461538461535
6,4,8,0,5,46.78699999999996,17,217,114,117,48,91,54.04599999999996,0.305,1.2199999999999993,0.8539999999999996,20,1,4,1,245,1,4,1,5,0,12,3,6,L,0.22059591836734693,0.305,0.30499999999999994,0.8539999999999996
6,5,9,0,2,18.299999999999986,19,94,59,50,46,20,18.604999999999986,1.7079999999999989,9.027999999999993,14.395999999999988,20,8,15,17,96,10,32,70,4,0,19,4.75,6,L,0.19380208333333332,0.1708,0.28212499999999996,0.20565714285714284
6,5,10,0,9,27.815999999999978,20,130,2,93,63,36,55.631999999999955,0.061,0.427,7.624999999999994,20,1,4,17,248,1,4,32,4,0,18,4.5,6,L,0.22432258064516128,0.061,0.10675,0.23828124999999997
6,6,11,1,15,28.364999999999977,20,121,21,19,53,15,34.525999999999975,0.6709999999999998,12.44399999999999,2.9889999999999977,20,3,17,10,137,3,48,14,6,0.5,40,5.5,6,L,0.25201459854014596,0.22366666666666665,0.2592499999999999,0.2135
6,6,12,1,1,29.645999999999976,20,127,79,84,11,43,33.854999999999976,2.744999999999998,2.744999999999998,1.524999999999999,20,9,12,3,143,12,14,3,3,0,17,4.25,6,L,0.23674825174825173,0.22874999999999998,0.19607142857142856,0.5083333333333331
6,7,13,1,7,9.820999999999993,16,39,2,5,8,6,12.01699999999999,0.366,0.061,1.0979999999999994,20,2,1,6,46,2,1,6,6,1,72,6,6,L,0.2612391304347826,0.183,0.061,0.18299999999999997
6,7,14,1,3,27.449999999999978,19,119,27,34,25,73,27.510999999999978,0.9759999999999995,6.038999999999995,5.367999999999996,20,6,13,13,120,8,29,26,5,0.5,33,4.5,6,L,0.22925833333333331,0.122,0.2082413793103448,0.20646153846153845
6,8,15,1,7,21.410999999999984,19,99,10,1,11,101,21.593999999999983,5.977999999999995,2.1959999999999984,1.524999999999999,20,9,10,7,100,15,10,8,6,0.5,38,5,6,L,0.21593999999999997,0.39853333333333324,0.2196,0.190625
6,8,16,1,12,15.005999999999988,19,67,42,37,17,111,15.615999999999987,3.2939999999999974,6.587999999999995,3.4159999999999973,20,8,14,12,70,11,30,18,5,0,18,4.5,6,L,0.22308571428571428,0.2994545454545454,0.2196,0.18977777777777777
6,9,17,1,2,22.081999999999983,20,122,52,54,20,83,23.85099999999998,0.5489999999999999,6.221999999999995,2.3179999999999983,20,2,12,8,130,2,23,10,4,0,17,4.25,6,L,0.18346923076923077,0.27449999999999997,0.27052173913043476,0.23179999999999998
6,9,18,1,11,28.242999999999977,19,145,4,6,112,117,56.607999999999954,98.82000000000397,1.3419999999999992,0.5489999999999999,20,19,6,4,261,414,7,5,4,0,16,4,6,L,0.21688888888888885,0.238695652173913,0.1917142857142857,0.1098
6,10,19,1,7,14.517999999999988,18,67,11,2,50,3,14.761999999999988,5.855999999999995,1.524999999999999,0.6099999999999999,20,17,7,3,70,33,8,3,6,0.5,40,5.5,6,L,0.2108857142857143,0.17745454545454545,0.190625,0.20333333333333334
6,10,20,1,14,21.593999999999983,20,94,87,30,20,17,22.142999999999983,14.822999999999988,0.427,2.439999999999998,20,16,1,6,96,64,1,7,3,0,20,5,6,L,0.23065624999999998,0.23160937499999998,0.427,0.34857142857142853
6,11,21,1,15,20.068999999999985,20,100,13,14,24,22,22.508999999999983,0.9149999999999996,1.8909999999999987,3.476999999999997,20,4,4,13,114,4,6,18,6,1,72,6,6,L,0.19744736842105262,0.22875,0.31516666666666665,0.19316666666666665
6,11,22,1,2,19.580999999999985,19,96,38,88,114,60,38.18599999999997,0.183,0.061,0.122,20,1,1,2,170,1,1,2,4,0,14,3.5,6,L,0.22462352941176467,0.183,0.061,0.061
6,12,23,1,14,21.837999999999983,19,102,95,113,119,109,29.88999999999998,3.2329999999999974,1.8299999999999987,1.9519999999999986,20,12,9,10,133,14,10,12,3,0.5,15,2.25,6,L,0.22473684210526312,0.2309285714285714,0.183,0.16266666666666668
6,12,24,1,2,20.556999999999984,18,83,52,58,57,80,22.142999999999983,0.427,6.404999999999995,14.029999999999989,20,4,10,16,88,4,21,61,4,0.5,27,3.75,6,L,0.251625,0.10675,0.30499999999999994,0.22999999999999998
6,13,25,1,15,11.345999999999991,17,42,20,21,24,114,13.29799999999999,1.7079999999999989,0.8539999999999996,4.940999999999996,20,9,4,11,46,12,4,17,6,0.5,38,5,6,L,0.2890869565217391,0.14233333333333334,0.2135,0.29064705882352937
6,13,26,1,3,21.410999999999984,19,81,30,108,33,34,22.813999999999982,1.2199999999999993,0.183,1.0979999999999994,20,2,2,5,90,2,2,6,5,0.5,32,4.25,6,L,0.2534888888888889,0.6099999999999998,0.0915,0.183
6,14,27,1,3,25.55899999999998,20,116,27,60,29,33,26.65699999999998,1.7689999999999988,5.001999999999996,0.427,20,2,14,1,120,2,19,2,5,0.5,34,4.75,6,L,0.22214166666666665,0.8844999999999994,0.2632631578947368,0.2135
6,14,28,1,1,18.909999999999986,13,78,13,77,105,98,57.70599999999996,0.366,0.061,0.061,20,3,1,1,230,3,1,1,3,0,13,3.25,6,L,0.250895652173913,0.122,0.061,0.061
6,15,29,1,2,19.702999999999985,18,97,51,54,37,9,21.166999999999984,10.857999999999992,1.3419999999999992,2.8669999999999978,20,16,2,10,105,39,2,12,4,0,19,4.75,6,L,0.20159047619047618,0.2784102564102564,0.6709999999999997,0.23891666666666667
6,15,30,1,1,19.214999999999986,19,89,77,78,79,83,20.068999999999985,2.0739999999999985,1.8909999999999987,1.463999999999999,20,5,8,7,91,6,10,7,3,1,36,3,6,L,0.22053846153846152,0.34566666666666657,0.1891,0.20914285714285713
6,16,31,1,7,19.946999999999985,17,97,11,74,2,8,22.691999999999982,1.8299999999999987,5.123999999999996,1.2809999999999993,20,5,12,5,113,6,19,5,6,0.5,39,5.25,6,L,0.2008141592920354,0.305,0.26968421052631575,0.2562
6,16,32,1,3,30.255999999999975,20,136,35,33,28,104,32.75699999999998,2.3789999999999982,2.3789999999999982,9.759999999999993,20,9,7,16,148,11,10,43,5,0.5,32,4.25,6,L,0.22133108108108107,0.21627272727272726,0.2379,0.2269767441860465
7,1,1,0,5,27.449999999999978,17,123,44,40,37,21,27.693999999999978,0.183,7.075999999999994,5.062999999999996,18,1,15,14,124,1,31,26,5,0.5,36,5.25,6,L,0.22333870967741934,0.183,0.228258064516129,0.1947307692307692
7,1,2,0,9,25.80299999999998,20,118,67,63,9,1,25.92499999999998,2.744999999999998,5.7339999999999955,6.404999999999995,20,11,14,14,120,14,23,21,4,0,20,5,6,L,0.21604166666666666,0.19607142857142856,0.24930434782608693,0.30499999999999994
7,2,3,0,9,18.787999999999986,20,87,66,70,71,68,19.824999999999985,0.6709999999999998,2.0739999999999985,1.463999999999999,20,3,9,4,91,3,10,4,4,1,48,4,6,L,0.21785714285714283,0.22366666666666665,0.20739999999999997,0.366
7,2,4,0,5,9.881999999999993,13,47,40,41,46,99,10.735999999999992,0.366,3.3549999999999973,5.184999999999996,16,2,6,16,50,2,8,31,5,0.5,32,4.25,6,L,0.21472,0.183,0.41937499999999994,0.16725806451612904
7,3,5,0,8,14.700999999999988,18,77,118,111,13,16,16.713999999999988,1.2199999999999993,2.9889999999999977,6.343999999999995,20,4,8,8,84,4,9,16,2,0,16,4,6,L,0.19897619047619047,0.305,0.3321111111111111,0.3964999999999999
7,3,6,0,6,18.360999999999986,20,90,5,2,8,7,18.787999999999986,2.1959999999999984,2.3179999999999983,9.637999999999993,20,5,5,16,93,6,7,36,6,1,72,6,6,L,0.20202150537634406,0.3659999999999999,0.33114285714285707,0.2677222222222222
7,4,7,0,3,24.39999999999998,17,107,112,115,2,33,44.163999999999966,1.9519999999999986,25.92499999999998,0.122,20,5,18,1,183,5,107,1,5,0,15,3.75,6,L,0.24133333333333332,0.39039999999999986,0.2422897196261682,0.122
7,4,8,0,5,35.196999999999974,17,169,47,39,21,16,35.501999999999974,2.8669999999999978,16.713999999999988,2.2569999999999983,19,12,18,8,171,16,56,10,5,0,22,5.5,6,L,0.20761403508771928,0.17918749999999997,0.2984642857142857,0.22569999999999998
7,5,9,0,6,48.92199999999996,14,198,3,10,111,9,48.98299999999996,3.0499999999999976,1.585999999999999,0.427,15,10,7,3,199,11,10,3,6,0.5,38,5,6,L,0.24614572864321604,0.2772727272727272,0.1586,0.14233333333333334
7,5,10,0,10,23.91199999999998,20,108,85,93,91,15,24.64399999999998,0.183,2.3789999999999982,4.086999999999997,20,1,10,13,112,1,15,19,3,0.5,24,3.75,6,L,0.22003571428571425,0.183,0.15860000000000002,0.21510526315789474
7,6,11,1,14,32.57399999999998,17,155,116,50,90,117,36.05099999999997,14.395999999999988,0.366,2.1349999999999985,20,18,2,10,179,61,2,13,3,0,11,2.75,6,L,0.20140223463687149,0.236,0.183,0.16423076923076924
7,6,12,1,1,31.841999999999974,16,146,84,81,74,42,32.14699999999998,0.122,2.3179999999999983,0.6709999999999998,18,2,10,1,148,2,14,2,3,0.5,23,3.5,6,L,0.21720945945945944,0.061,0.16557142857142856,0.33549999999999996
7,7,13,1,3,15.249999999999988,20,82,2,5,8,33,21.654999999999983,9.088999999999993,0.6709999999999998,0.305,20,17,7,2,104,38,8,2,5,0.5,41,5.75,6,L,0.20822115384615383,0.23918421052631578,0.083875,0.1525
7,7,14,1,15,21.349999999999984,18,94,13,18,14,113,43.30999999999997,0.244,0.6709999999999998,0.061,20,3,3,1,193,3,3,1,6,0.5,38,5,6,L,0.2244041450777202,0.08133333333333333,0.22366666666666665,0.061
7,8,15,1,7,29.340999999999976,15,116,4,2,86,5,31.475999999999974,1.463999999999999,4.635999999999997,1.3419999999999992,20,4,11,5,122,4,18,6,6,0.5,39,5.25,6,L,0.25799999999999995,0.3659999999999999,0.25755555555555554,0.22366666666666665
7,8,16,1,15,29.340999999999976,12,112,14,16,18,29,30.011999999999976,2.1959999999999984,0.9759999999999995,4.208999999999997,15,7,4,10,115,8,5,12,6,0.5,41,5.75,6,L,0.2609739130434782,0.27449999999999997,0.19519999999999998,0.35074999999999995
7,9,17,1,2,27.08399999999998,19,109,52,53,51,76,28.608999999999977,1.8299999999999987,2.9279999999999977,0.9759999999999995,20,6,5,1,115,11,5,1,4,0.5,27,3.75,6,L,0.24877391304347823,0.16636363636363635,0.5855999999999997,0.9759999999999995
7,9,18,1,12,24.33899999999998,20,116,39,37,13,40,27.449999999999978,0.8539999999999996,1.524999999999999,0.366,20,2,7,3,125,2,7,3,5,0.5,36,5.25,6,L,0.2196,0.42699999999999994,0.21785714285714283,0.122
7,10,19,1,2,34.037999999999975,18,146,57,73,52,84,34.098999999999975,2.805999999999998,0.061,3.476999999999997,19,7,1,11,147,9,1,12,4,0,14,3.5,6,L,0.2319659863945578,0.3117777777777777,0.061,0.28974999999999995
7,10,20,1,14,10.796999999999992,19,45,96,71,104,99,35.318999999999974,5.672999999999996,6.282999999999995,26.04699999999998,20,12,14,17,148,19,22,113,3,0,11,2.75,6,L,0.23864189189189186,0.298578947368421,0.28559090909090906,0.23050442477876104
7,11,21,1,8,29.950999999999976,18,137,97,16,13,104,30.011999999999976,1.3419999999999992,12.56599999999999,1.8299999999999987,19,3,16,8,138,4,51,8,2,0,16,4,6,L,0.2174782608695652,0.3354999999999999,0.24639215686274504,0.22874999999999998
7,11,22,1,14,36.47799999999997,16,168,96,3,35,87,46.054999999999964,23.301999999999982,1.8299999999999987,0.061,20,19,8,1,211,95,8,1,3,0,17,4.25,6,L,0.21827014218009477,0.24528421052631577,0.22874999999999998,0.061
7,12,23,1,11,19.214999999999986,20,102,64,61,27,30,21.288999999999984,4.208999999999997,12.74899999999999,1.524999999999999,20,14,17,11,115,24,53,12,4,0,18,4.5,6,L,0.18512173913043478,0.175375,0.2405471698113207,0.12708333333333333
7,12,24,1,1,19.092999999999986,20,85,82,14,97,38,22.081999999999983,7.807999999999994,3.903999999999997,0.7929999999999997,20,15,14,5,96,42,20,6,3,0,16,4,6,L,0.23002083333333329,0.1859047619047619,0.19519999999999998,0.13216666666666665
7,13,25,1,11,21.654999999999983,20,88,63,80,65,100,30.37799999999998,0.7319999999999998,4.147999999999997,0.427,20,2,8,4,115,2,16,4,4,0,13,3.25,6,L,0.2641565217391304,0.36599999999999994,0.25925,0.10675
7,13,26,1,3,24.88799999999998,19,101,30,26,15,17,25.13199999999998,0.7929999999999997,9.088999999999993,2.744999999999998,20,4,15,7,103,5,36,13,5,0,22,5.5,6,L,0.24399999999999997,0.1586,0.2524722222222222,0.21115384615384614
7,14,27,1,12,48.49499999999996,17,213,14,79,44,83,53.86299999999996,0.9149999999999996,3.0499999999999976,0.061,20,4,9,1,240,4,10,1,5,0,17,4.25,6,L,0.22442916666666662,0.22875,0.30499999999999994,0.061
7,14,28,1,7,35.074999999999974,12,127,4,106,2,11,37.08799999999997,2.0129999999999986,2.561999999999998,0.427,19,7,10,3,134,11,11,3,6,0.5,38,5,6,L,0.276776119402985,0.183,0.2329090909090909,0.14233333333333334
7,15,29,1,12,29.401999999999976,20,120,45,1,6,55,30.255999999999975,12.62699999999999,3.4159999999999973,0.8539999999999996,20,18,9,3,126,59,14,3,5,0,21,5.25,6,L,0.2401269841269841,0.21401694915254235,0.24399999999999997,0.2846666666666666
7,15,30,1,3,66.00200000000018,19,258,31,28,26,20,66.30700000000019,1.3419999999999992,0.122,4.7579999999999965,20,7,1,12,260,8,1,22,5,0.5,36,5.25,6,L,0.25502692307692304,0.16775,0.122,0.21627272727272726
8,1,1,0,9,27.14499999999998,20,119,70,62,68,69,27.693999999999978,3.9649999999999967,1.2809999999999993,2.9279999999999977,20,10,4,9,123,15,5,14,4,1,48,4,6,L,0.22515447154471543,0.2643333333333333,0.2562,0.20914285714285713
8,1,2,0,10,35.806999999999974,20,156,93,86,34,105,38.18599999999997,4.147999999999997,1.8909999999999987,2.8669999999999978,20,10,7,10,166,14,10,11,3,0,13,3.25,6,L,0.23003614457831323,0.29628571428571426,0.1891,0.26063636363636355
8,2,3,0,1,17.933999999999987,18,69,76,82,79,77,18.787999999999986,2.439999999999998,2.9889999999999977,0.366,20,9,13,1,72,9,17,1,3,1,36,3,6,L,0.2609444444444444,0.2711111111111111,0.1758235294117647,0.366
