schemaID,payoff,conN,type,expN,expVar,conVar,Time,Subject
13,2,0.6361102434921684,new,18.27657794,14.90293958,0.28295505626590944,32,2
7,6,0.6539046814915521,same,50.91984497,22.17450084,0.3455973590292701,33,2
15,6,0.4774014681760952,new,49.521308929999996,32.19337558,0.2300560067647825,33,2
3,5,0.6164791032764975,same,38.11269084,9.358035718,0.3873629512959667,33,2
12,5,0.39691735512985105,new,26.4393834,10.82212773,0.26792385713099987,33,2
2,4,0.5249424199297591,same,26.22740557,11.11918442,0.5124962034605862,33,2
11,4,0.3833760608276159,new,21.04766581,12.20478566,0.26256849118229597,33,2
1,3,0.45697381242963625,same,24.40043609,5.181766043,0.449174341554403,33,2
14,3,0.5935505999770748,new,19.82444596,5.696560695,0.28208886255787374,33,2
8,2,0.4704968136558642,same,22.92546818,17.18497774,0.4318096280140705,33,2
13,2,0.6361102434921684,new,18.27657794,14.90293958,0.28295505626590944,33,2
7,6,0.6539046814915521,same,50.91984497,22.17450084,0.3455973590292701,34,2
15,6,0.4774014681760952,new,49.521308929999996,32.19337558,0.2300560067647825,34,2
3,5,0.6164791032764975,same,38.11269084,9.358035718,0.3873629512959667,34,2
12,5,0.39691735512985105,new,26.4393834,10.82212773,0.26792385713099987,34,2
2,4,0.5249424199297591,same,26.22740557,11.11918442,0.5124962034605862,34,2
11,4,0.27640893261505295,new,21.04766581,12.20478566,0.34424863614645157,34,2
1,3,0.3488965831545688,same,24.40043609,5.181766043,0.4765378830006833,34,2
14,3,0.5935505999770748,new,19.82444596,5.696560695,0.28208886255787374,34,2
8,2,0.38082764982861006,same,22.92546818,17.18497774,0.4367704853507306,34,2
13,2,0.6361102434921684,new,18.27657794,14.90293958,0.28295505626590944,34,2
7,6,0.7467603348877835,same,50.91984497,22.17450084,0.38120163141483615,35,2
15,6,0.615893364279746,new,49.521308929999996,32.19337558,0.36877704889082386,35,2
3,5,0.7033831408421307,same,38.11269084,9.358035718,0.40151012225562666,35,2
12,5,0.47803906454561634,new,26.4393834,10.82212773,0.30922926411534785,35,2
2,4,0.809575450988371,same,26.22740557,11.11918442,0.7856968890103282,35,2
11,4,0.2816125594449679,new,21.04766581,12.20478566,0.24877948554738846,35,2
1,3,0.386795813632873,same,24.40043609,5.181766043,0.39042536381793463,35,2
14,3,0.6363858353372419,new,19.82444596,5.696560695,0.26171505683076224,35,2
8,2,0.3918978611124313,same,22.92546818,17.18497774,0.32234465667124323,35,2
13,2,0.6702257742134524,new,18.27657794,14.90293958,0.24924183546806272,35,2
7,6,0.7615177361517175,same,50.91984497,22.17450084,0.28897724388628626,36,2
15,6,0.615893364279746,new,49.521308929999996,32.19337558,0.36877704889082386,36,2
3,5,0.7033831408421307,same,38.11269084,9.358035718,0.40151012225562666,36,2
12,5,0.47803906454561634,new,26.4393834,10.82212773,0.30922926411534785,36,2
2,4,0.809575450988371,same,26.22740557,11.11918442,0.7856968890103282,36,2
11,4,0.2816125594449679,new,21.04766581,12.20478566,0.24877948554738846,36,2
1,3,0.43690946817277687,same,24.40043609,5.181766043,0.34846823648241004,36,2
14,3,0.6363858353372419,new,19.82444596,5.696560695,0.26171505683076224,36,2
8,2,0.3918978611124313,same,22.92546818,17.18497774,0.32234465667124323,36,2
13,2,0.6702257742134524,new,18.27657794,14.90293958,0.24924183546806272,36,2
7,6,0.7615177361517175,same,50.91984497,22.17450084,0.28897724388628626,37,2
15,6,0.3919292874301957,new,49.521308929999996,32.19337558,0.594090049497902,37,2
3,5,0.7033831408421307,same,38.11269084,9.358035718,0.40151012225562666,37,2
12,5,0.47353628844786555,new,26.4393834,10.82212773,0.2232146490273697,37,2
2,4,0.809575450988371,same,26.22740557,11.11918442,0.7856968890103282,37,2
11,4,0.2816125594449679,new,21.04766581,12.20478566,0.24877948554738846,37,2
1,3,0.43690946817277687,same,24.40043609,5.181766043,0.34846823648241004,37,2
14,3,0.6363858353372419,new,19.82444596,5.696560695,0.26171505683076224,37,2
8,2,0.3918978611124313,same,22.92546818,17.18497774,0.32234465667124323,37,2
13,2,0.46711037790688353,new,18.27657794,14.90293958,0.4791423792874972,37,2
7,6,0.8263224953939714,same,50.91984497,22.17450084,0.2994912095837812,38,2
15,6,0.4314420483239998,new,49.521308929999996,32.19337558,0.4751321759892375,38,2
3,5,0.7717519598904792,same,38.11269084,9.358035718,0.3836103141514613,38,2
12,5,0.5530272664436591,new,26.4393834,10.82212773,0.27548672131284907,38,2
2,4,0.6564116117489104,same,26.22740557,11.11918442,0.7797335811664207,38,2
11,4,0.3917896740752102,new,21.04766581,12.20478566,0.3394113118285354,38,2
1,3,0.5011948226400287,same,24.40043609,5.181766043,0.3403557972385648,38,2
14,3,0.6698150263693563,new,19.82444596,5.696560695,0.23334432632970514,38,2
8,2,0.4663406033705968,same,22.92546818,17.18497774,0.33730537305711855,38,2
13,2,0.6817435201477617,new,18.27657794,14.90293958,0.6573493788625655,38,2
7,6,0.9073097707719577,same,50.91984497,22.17450084,0.3311247597756264,39,2
15,6,0.4314420483239998,new,49.521308929999996,32.19337558,0.4751321759892375,39,2
3,5,0.7717519598904792,same,38.11269084,9.358035718,0.3836103141514613,39,2
12,5,0.5530272664436591,new,26.4393834,10.82212773,0.27548672131284907,39,2
2,4,0.6564116117489104,same,26.22740557,11.11918442,0.7797335811664207,39,2
11,4,0.3917896740752102,new,21.04766581,12.20478566,0.3394113118285354,39,2
1,3,0.5011948226400287,same,24.40043609,5.181766043,0.3403557972385648,39,2
14,3,0.6698150263693563,new,19.82444596,5.696560695,0.23334432632970514,39,2
8,2,0.4663406033705968,same,22.92546818,17.18497774,0.33730537305711855,39,2
13,2,0.6817435201477617,new,18.27657794,14.90293958,0.6573493788625655,39,2
