Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
2,9,18,1,3,14.944999999999988,18,68,36,10,104,1,17.323999999999987,25.68099999999998,22.264999999999983,4.940999999999996,20,19,18,13,79,128,105,18,5,0,19,4.75,6,L,0.2192911392405063,0.20063281249999998,0.21204761904761904,0.27449999999999997
2,10,19,1,7,21.105999999999984,19,97,4,2,119,74,22.203999999999983,3.1719999999999975,3.537999999999997,1.8909999999999987,20,8,10,8,101,10,14,9,6,0,17,4.25,6,L,0.21984158415841581,0.3172,0.25271428571428567,0.21011111111111108
2,10,20,1,15,11.650999999999991,18,52,15,13,47,39,16.469999999999988,5.489999999999996,0.061,0.7319999999999998,20,14,1,4,79,24,1,4,6,0,22,5.5,6,L,0.20848101265822783,0.22874999999999998,0.061,0.183
2,11,21,1,2,17.994999999999987,17,77,49,53,32,51,20.007999999999985,1.0369999999999995,6.8929999999999945,0.7319999999999998,20,4,15,4,86,5,28,4,4,0.5,29,4.25,6,L,0.23265116279069764,0.2074,0.2461785714285714,0.183
2,11,22,1,12,17.994999999999987,19,76,104,82,102,62,30.98799999999998,0.366,5.489999999999996,1.2809999999999993,20,4,13,6,129,4,19,7,5,0,11,2.75,6,L,0.24021705426356588,0.0915,0.2889473684210526,0.183
2,12,23,1,7,20.129999999999985,20,98,6,4,9,76,20.922999999999984,6.221999999999995,0.061,0.427,20,12,1,2,101,23,1,2,6,0.5,39,5.25,6,L,0.20715841584158415,0.27052173913043476,0.061,0.2135
2,12,24,1,12,39.83299999999997,20,174,44,118,47,22,42.27299999999997,5.916999999999995,0.244,1.4029999999999991,20,13,1,3,182,26,1,4,5,0,18,4.5,6,L,0.23226923076923078,0.22757692307692304,0.244,0.35074999999999995
2,13,25,1,7,20.922999999999984,19,100,1,8,2,11,21.349999999999984,1.463999999999999,0.6099999999999999,2.1959999999999984,20,5,1,7,102,6,1,11,6,1,72,6,6,L,0.20931372549019606,0.244,0.6099999999999999,0.19963636363636364
2,13,26,1,12,27.14499999999998,19,108,46,42,39,23,27.510999999999978,1.2199999999999993,6.465999999999995,6.038999999999995,20,6,15,14,109,7,27,25,5,0.5,36,5.25,6,L,0.25239449541284403,0.1742857142857143,0.23948148148148146,0.24156
2,14,27,1,2,69.96700000000064,16,295,59,50,57,23,70.33300000000064,2.500999999999998,3.2329999999999974,3.720999999999997,18,8,7,9,297,10,10,9,4,0.5,30,4.5,6,L,0.23681144781144778,0.2501,0.3233,0.41344444444444434
2,14,28,1,11,25.80299999999998,14,113,71,70,69,65,28.120999999999977,4.635999999999997,0.183,1.2809999999999993,20,15,2,4,121,21,2,4,4,1,48,4,6,L,0.23240495867768593,0.22076190476190474,0.0915,0.32025
2,15,29,1,12,35.135999999999974,14,153,45,41,47,62,35.196999999999974,0.8539999999999996,3.0499999999999976,9.881999999999993,15,3,12,15,154,3,15,43,5,0.5,34,4.75,6,L,0.22855194805194803,0.2846666666666667,0.20333333333333334,0.22981395348837208
2,15,30,1,3,27.388999999999978,19,119,30,31,36,49,28.791999999999977,0.6709999999999998,0.061,25.43699999999998,20,3,1,17,132,3,1,103,5,0.5,34,4.75,6,L,0.2181212121212121,0.22366666666666665,0.061,0.24696116504854365
2,16,31,1,13,20.922999999999984,18,101,111,112,21,84,26.35199999999998,0.244,7.624999999999994,2.1959999999999984,20,2,17,7,126,2,36,9,2,0,13,3.25,6,L,0.20914285714285713,0.122,0.21180555555555552,0.24399999999999997
2,16,32,1,7,14.822999999999988,19,88,6,11,7,91,14.883999999999988,0.183,11.83399999999999,0.427,20,3,15,2,89,3,44,2,6,0.5,39,5.25,6,L,0.16723595505617977,0.061,0.26895454545454545,0.2135
3,1,1,0,7,18.543999999999986,19,108,13,15,18,48,20.434999999999985,8.844999999999994,2.3179999999999983,4.574999999999997,20,15,11,15,117,32,15,27,6,0.5,41,5.75,6,L,0.17465811965811964,0.27640624999999996,0.15453333333333333,0.16944444444444445
3,1,2,0,9,26.96199999999998,20,129,81,111,84,12,43.980999999999966,3.2939999999999974,6.343999999999995,5.428999999999996,20,11,16,10,184,12,26,16,4,0,14,3.5,6,L,0.23902717391304343,0.27449999999999997,0.244,0.33931249999999996
3,2,3,0,5,14.517999999999988,15,69,48,53,91,10,20.800999999999984,15.066999999999988,2.8669999999999978,10.308999999999992,20,19,11,16,97,69,16,38,5,0,18,4.5,6,L,0.21444329896907216,0.2183623188405797,0.1791875,0.2712894736842105
3,2,4,0,9,27.449999999999978,20,120,65,67,109,16,29.279999999999976,6.648999999999995,9.332999999999993,0.7319999999999998,20,14,15,3,126,24,45,4,4,0,16,4,6,L,0.23238095238095235,0.27704166666666663,0.20739999999999997,0.183
3,3,5,0,8,30.743999999999975,19,154,115,119,120,18,30.987999999999975,4.391999999999997,8.234999999999994,7.685999999999994,20,12,15,15,156,19,37,23,2,0.5,18,3,6,L,0.19864102564102562,0.2311578947368421,0.22256756756756754,0.3341739130434782
3,3,6,0,1,22.813999999999982,20,122,75,77,83,67,22.996999999999982,0.061,0.5489999999999999,3.3549999999999973,20,1,1,9,123,1,1,13,3,0.5,22,3.25,6,L,0.18696747967479674,0.061,0.5489999999999999,0.25807692307692304
3,4,7,0,6,10.369999999999992,15,55,1,7,55,50,10.735999999999992,0.244,5.245999999999996,2.0739999999999985,17,3,14,5,57,3,25,8,6,0,20,5,6,L,0.18835087719298244,0.08133333333333333,0.20984,0.2592499999999999
3,4,8,0,9,13.54199999999999,15,74,74,48,70,66,29.218999999999976,6.770999999999995,0.183,0.9759999999999995,20,18,2,4,127,32,2,4,4,0,16,4,6,L,0.23007086614173225,0.21159375,0.0915,0.244
3,5,9,0,7,21.105999999999984,19,86,15,17,22,37,21.166999999999984,4.086999999999997,10.552999999999992,0.183,20,12,17,1,87,18,49,1,6,0.5,41,5.75,6,L,0.24329885057471262,0.22705555555555554,0.21536734693877552,0.183
3,5,10,0,9,23.60699999999998,20,115,69,72,85,3,23.91199999999998,0.061,5.672999999999996,7.9299999999999935,20,1,11,15,118,1,22,39,4,0,17,4.25,6,L,0.20264406779661018,0.061,0.25786363636363635,0.2033333333333333
3,6,11,1,3,19.763999999999985,20,96,25,29,32,34,21.105999999999984,0.488,0.061,2.805999999999998,20,2,1,7,100,3,1,9,5,1,60,5,6,L,0.21105999999999997,0.16266666666666665,0.061,0.3117777777777777
3,6,12,1,1,19.824999999999985,20,85,77,73,38,81,22.691999999999982,0.5489999999999999,2.3179999999999983,1.3419999999999992,20,3,10,8,96,3,14,11,3,0.5,23,3.5,6,L,0.23637499999999997,0.183,0.16557142857142856,0.122
3,7,13,1,12,21.410999999999984,20,110,43,52,96,10,25.19299999999998,5.489999999999996,10.796999999999992,0.488,20,12,17,1,120,24,39,1,5,0,18,4.5,6,L,0.20994166666666664,0.22874999999999995,0.27684615384615385,0.488
3,7,14,1,1,21.227999999999984,19,107,76,80,66,15,23.91199999999998,2.622999999999998,10.308999999999992,4.635999999999997,20,7,15,15,116,10,47,19,3,0,16,4,6,L,0.20613793103448275,0.2623,0.21934042553191488,0.24399999999999997
3,8,15,1,3,19.702999999999985,19,98,31,90,6,104,20.129999999999985,17.018999999999988,5.7949999999999955,1.9519999999999986,20,17,15,6,102,66,24,7,5,0,16,4,6,L,0.19735294117647056,0.25786363636363635,0.2414583333333333,0.27885714285714286
3,8,16,1,1,55.753999999999955,20,241,82,75,21,20,56.302999999999955,1.524999999999999,1.7079999999999989,5.7949999999999955,20,5,7,15,245,7,9,33,3,0,18,4.5,6,L,0.2298081632653061,0.21785714285714283,0.18977777777777777,0.1756060606060606
3,9,17,1,3,35.440999999999974,20,151,19,27,58,14,40.07699999999997,1.2809999999999993,1.2809999999999993,4.391999999999997,20,5,8,10,170,7,8,20,5,0,21,5.25,6,L,0.2357470588235294,0.183,0.160125,0.21959999999999996
3,9,18,1,7,19.641999999999985,19,93,12,62,5,6,23.118999999999982,1.2199999999999993,0.5489999999999999,0.122,20,6,5,1,103,8,5,1,6,0.5,40,5.5,6,L,0.22445631067961164,0.1525,0.1098,0.122
3,10,19,1,7,26.47399999999998,20,115,3,25,96,1,27.205999999999978,13.29799999999999,3.537999999999997,0.122,20,19,9,1,117,52,11,1,6,0,20,5,6,L,0.2325299145299145,0.2557307692307692,0.32163636363636355,0.122
3,10,20,1,12,19.519999999999985,19,86,37,41,66,48,36.11199999999997,0.6099999999999999,0.183,1.463999999999999,20,5,2,7,155,5,2,7,5,0.5,34,4.75,6,L,0.2329806451612903,0.122,0.0915,0.20914285714285713
3,11,21,1,7,8.844999999999994,17,45,10,6,91,88,9.149999999999993,2.0129999999999986,8.112999999999994,0.9149999999999996,18,7,14,4,46,9,35,4,6,0,18,4.5,6,L,0.19891304347826086,0.22366666666666665,0.23179999999999998,0.22875
3,11,22,1,12,25.37599999999998,20,106,21,41,51,40,26.16899999999998,0.366,2.8669999999999978,0.305,20,4,8,1,108,4,9,1,5,0,20,5,6,L,0.24230555555555552,0.0915,0.3185555555555555,0.305
3,12,23,1,1,24.76599999999998,20,121,13,79,55,21,36.78299999999997,0.061,1.7689999999999988,0.244,20,1,6,2,173,1,8,2,3,0,19,4.75,6,L,0.21261849710982658,0.061,0.221125,0.122
3,12,24,1,12,11.89499999999999,20,65,61,90,91,1,32.87899999999998,4.269999999999997,15.798999999999987,14.883999999999988,20,11,16,15,137,16,65,54,5,0,16,4,6,L,0.23999270072992698,0.266875,0.24306153846153844,0.27562962962962956
3,13,25,1,8,19.031999999999986,20,89,1,103,53,44,28.54799999999998,0.427,1.2199999999999993,8.417999999999994,20,4,3,16,135,4,4,41,2,0,17,4.25,6,L,0.21146666666666664,0.10675,0.30499999999999994,0.2053170731707317
3,13,26,1,3,17.628999999999987,17,76,33,28,14,27,17.689999999999987,0.6099999999999999,1.2809999999999993,1.1589999999999994,18,3,5,6,77,3,6,7,5,0.5,36,5.25,6,L,0.22974025974025972,0.20333333333333334,0.2135,0.16557142857142856
3,14,27,1,3,21.105999999999984,20,87,33,2,74,84,37.51499999999997,1.8909999999999987,0.7929999999999997,1.463999999999999,20,6,2,9,147,6,2,10,5,0,17,4.25,6,L,0.255204081632653,0.3151666666666666,0.39649999999999996,0.1464
3,14,28,1,8,26.71799999999998,20,122,97,101,98,102,26.96199999999998,2.0739999999999985,1.2199999999999993,0.061,20,9,5,1,124,11,5,1,2,1,24,2,6,L,0.21743548387096773,0.18854545454545454,0.244,0.061
3,15,29,1,12,18.543999999999986,17,81,46,45,20,37,18.787999999999986,1.8909999999999987,1.3419999999999992,2.0129999999999986,19,10,6,6,83,11,6,6,5,0.5,36,5.25,6,L,0.22636144578313253,0.1719090909090909,0.22366666666666662,0.3354999999999999
3,15,30,1,7,33.488999999999976,20,154,3,73,78,11,33.549999999999976,2.1349999999999985,3.598999999999997,4.208999999999997,20,6,9,9,155,8,15,13,6,0,18,4.5,6,L,0.2164516129032258,0.266875,0.2399333333333333,0.3237692307692307
3,16,31,1,3,12.26099999999999,14,65,2,4,30,77,67.28299999999994,0.183,0.061,0.427,20,1,1,3,307,1,1,3,5,0,20,5,6,L,0.21916286644951138,0.183,0.061,0.14233333333333334
3,16,32,1,14,46.90899999999996,20,198,86,93,85,22,48.61699999999996,0.183,1.1589999999999994,1.1589999999999994,20,3,8,3,201,3,9,4,3,0.5,24,3.75,6,L,0.24187562189054723,0.061,0.12877777777777777,0.28975
4,1,1,0,4,19.641999999999985,20,100,106,108,101,97,21.715999999999983,1.4029999999999991,2.2569999999999983,1.463999999999999,20,4,10,5,109,4,13,6,2,1,24,2,6,L,0.19922935779816514,0.3507499999999999,0.17361538461538462,0.24399999999999994
4,1,2,0,7,12.44399999999999,15,60,15,22,19,74,12.50499999999999,9.088999999999993,10.613999999999992,0.8539999999999996,16,15,16,5,61,39,38,5,6,0.5,39,5.25,6,L,0.205,0.23305128205128203,0.2793157894736842,0.1708
4,2,3,0,2,34.464999999999975,17,161,60,15,53,50,35.867999999999974,2.8669999999999978,0.5489999999999999,1.3419999999999992,20,8,2,9,165,11,2,9,4,0.5,30,4.5,6,L,0.21738181818181818,0.2606363636363636,0.27449999999999997,0.1491111111111111
4,2,4,0,9,38.97899999999997,19,180,67,61,114,72,42.08999999999997,2.744999999999998,2.683999999999998,3.1109999999999975,20,8,10,13,193,9,13,17,4,0.5,26,3.5,6,L,0.21808290155440413,0.30499999999999994,0.20646153846153845,0.183
4,3,5,0,3,22.447999999999983,20,100,31,33,34,57,22.508999999999983,8.051999999999994,0.244,17.079999999999988,20,17,2,16,101,32,2,76,5,0.5,34,4.75,6,L,0.22286138613861384,0.251625,0.122,0.22473684210526315
4,3,6,0,5,19.092999999999986,18,109,41,37,38,40,21.166999999999984,13.48099999999999,0.061,5.489999999999996,20,19,1,14,121,65,1,24,5,1,60,5,6,L,0.17493388429752066,0.2074,0.061,0.22874999999999998
4,4,7,0,10,22.935999999999982,18,118,89,93,95,111,33.061999999999976,2.1959999999999984,0.8539999999999996,7.319999999999994,20,11,6,15,165,12,8,30,3,0.5,20,2.75,6,L,0.20037575757575757,0.183,0.10675,0.244
4,4,8,0,4,33.427999999999976,17,138,101,108,104,14,36.59999999999997,2.3179999999999983,0.6709999999999998,17.323999999999987,20,7,3,15,152,8,3,57,2,0.5,18,3,6,L,0.2407894736842105,0.28974999999999995,0.22366666666666665,0.30392982456140344
4,5,9,0,2,10.125999999999992,20,54,13,17,21,56,51.48399999999996,4.147999999999997,0.183,0.8539999999999996,20,14,1,3,207,15,1,3,4,0.5,40,5.5,6,L,0.24871497584541058,0.2765333333333333,0.183,0.2846666666666667
4,5,10,0,1,38.79599999999997,20,181,64,115,76,78,74.23699999999994,0.5489999999999999,0.427,0.183,20,3,2,2,338,4,2,2,3,0,12,3,6,L,0.2196360946745562,0.13724999999999998,0.2135,0.0915
4,6,11,1,7,18.360999999999986,19,86,12,87,2,10,20.373999999999985,3.1109999999999975,0.6709999999999998,1.3419999999999992,20,8,3,6,94,11,3,7,6,0.5,39,5.25,6,L,0.21674468085106383,0.28281818181818175,0.22366666666666665,0.1917142857142857
4,6,12,1,2,33.732999999999976,20,146,52,55,17,53,35.013999999999974,2.8669999999999978,3.0499999999999976,2.439999999999998,20,9,8,8,151,18,11,9,4,0.5,30,4.5,6,L,0.23188079470198675,0.15927777777777777,0.2772727272727272,0.2711111111111111
4,7,13,1,3,16.10399999999999,18,75,26,35,32,30,17.201999999999988,0.9149999999999996,2.3179999999999983,9.637999999999993,20,4,8,13,83,4,10,33,5,1,60,5,6,L,0.20725301204819274,0.22875,0.23179999999999998,0.292060606060606
4,7,14,1,15,20.129999999999985,18,105,20,116,113,110,20.190999999999985,8.783999999999994,3.2329999999999974,0.9149999999999996,19,17,12,5,106,36,16,5,6,0.5,18,3,6,L,0.19048113207547168,0.24399999999999997,0.20206249999999998,0.183
4,8,15,1,8,18.787999999999986,20,83,104,40,10,87,19.275999999999986,3.1109999999999975,35.379999999999974,0.061,20,8,17,1,85,10,144,1,2,0,16,4,6,L,0.22677647058823527,0.31109999999999993,0.2456944444444444,0.061
4,8,16,1,1,11.467999999999991,17,60,81,74,109,110,12.50499999999999,1.3419999999999992,8.905999999999993,7.807999999999994,20,7,17,12,68,9,40,25,3,0,10,2.5,6,L,0.1838970588235294,0.1491111111111111,0.22265,0.31232
4,9,17,1,12,14.456999999999988,18,75,45,65,106,3,14.822999999999988,23.179999999999982,1.7079999999999989,2.805999999999998,20,18,4,10,79,110,6,12,5,0,17,4.25,6,L,0.18763291139240504,0.2107272727272727,0.2846666666666667,0.23383333333333328
4,9,18,1,15,18.299999999999986,19,84,19,14,23,21,19.336999999999986,3.2329999999999974,0.122,4.269999999999997,20,10,2,9,92,16,2,18,6,1,72,6,6,L,0.21018478260869564,0.2020625,0.061,0.23722222222222222
4,10,19,1,15,23.60699999999998,17,112,14,20,21,59,24.15599999999998,0.9759999999999995,2.9889999999999977,11.223999999999991,19,3,10,14,114,3,11,49,6,0.5,40,5.5,6,L,0.21189473684210525,0.32533333333333325,0.2717272727272727,0.2290612244897959
4,10,20,1,7,17.811999999999987,17,86,2,11,5,3,17.872999999999987,0.305,1.3419999999999992,11.101999999999991,18,3,5,16,87,3,8,42,6,1,72,6,6,L,0.2054367816091954,0.10166666666666667,0.16774999999999998,0.2643333333333333
4,11,21,1,3,13.23699999999999,20,61,30,33,25,99,14.395999999999988,5.123999999999996,0.488,10.064999999999992,20,14,2,16,66,23,3,34,5,0.5,32,4.25,6,L,0.2181212121212121,0.22278260869565217,0.16266666666666665,0.2960294117647059
4,11,22,1,15,19.031999999999986,14,83,13,22,113,119,19.092999999999986,1.8909999999999987,7.258999999999994,2.3789999999999982,15,7,13,8,84,8,30,10,6,0,16,4,6,L,0.22729761904761903,0.23637499999999997,0.24196666666666666,0.2379
4,12,23,1,1,47.27499999999996,16,198,73,84,80,22,47.39699999999996,1.1589999999999994,2.2569999999999983,3.781999999999997,17,4,10,12,199,4,12,17,3,0.5,24,3.75,6,L,0.2381758793969849,0.28974999999999995,0.18808333333333332,0.22247058823529411
4,12,24,1,11,29.462999999999976,19,126,70,63,89,72,29.523999999999976,0.7929999999999997,1.8909999999999987,1.8909999999999987,20,3,5,7,127,3,7,7,4,0.5,27,3.75,6,L,0.23247244094488187,0.26433333333333325,0.27014285714285713,0.27014285714285713
4,13,25,1,11,13.54199999999999,17,64,67,72,61,115,15.005999999999988,0.9759999999999995,1.585999999999999,4.635999999999997,20,4,5,10,69,4,6,17,4,0.5,26,3.5,6,L,0.21747826086956518,0.244,0.2643333333333333,0.27270588235294113
4,13,26,1,2,13.23699999999999,20,67,4,104,51,54,71.43099999999994,0.7319999999999998,0.061,0.061,20,4,1,1,302,4,1,1,4,0,16,4,6,L,0.23652649006622514,0.183,0.061,0.061
4,14,27,1,11,11.284999999999991,20,72,119,70,6,9,19.885999999999985,1.2809999999999993,8.600999999999994,8.417999999999994,20,6,18,15,99,7,45,34,4,0,18,4.5,6,L,0.20086868686868684,0.183,0.19113333333333332,0.2475882352941176
4,14,28,1,8,27.571999999999978,20,124,99,97,40,96,28.852999999999977,5.611999999999996,0.6709999999999998,3.4159999999999973,20,15,1,10,126,27,1,14,2,0,12,3,6,L,0.22899206349206347,0.20785185185185184,0.6709999999999998,0.244
4,15,29,1,2,25.86399999999998,16,124,60,49,55,45,25.98599999999998,0.305,2.9279999999999977,8.844999999999994,17,2,10,14,125,2,14,39,4,0.5,29,4.25,6,L,0.207888,0.1525,0.20914285714285713,0.22679487179487176
4,15,30,1,8,33.976999999999975,18,151,93,107,92,32,34.830999999999975,2.3179999999999983,6.587999999999995,3.781999999999997,19,7,14,6,152,8,30,7,2,0,13,3.25,6,L,0.22915131578947368,0.28974999999999995,0.2196,0.540285714285714
4,16,31,1,14,10.186999999999992,13,40,96,108,1,39,16.28699999999999,12.50499999999999,13.41999999999999,0.061,20,18,17,1,65,54,57,1,3,0,16,4,6,L,0.25056923076923077,0.23157407407407404,0.23543859649122806,0.061
4,16,32,1,15,37.39299999999997,20,184,20,18,34,24,40.19899999999997,15.432999999999987,0.061,0.061,20,17,1,1,196,74,1,1,6,0.5,41,5.75,6,L,0.2050969387755102,0.20855405405405403,0.061,0.061
5,1,1,0,6,11.83399999999999,15,67,3,1,4,11,14.883999999999988,16.774999999999988,0.305,2.0129999999999986,20,18,4,13,78,59,4,14,6,1,72,6,6,L,0.1908205128205128,0.284322033898305,0.07625,0.14378571428571427
5,1,2,0,7,21.654999999999983,20,110,14,20,68,24,23.240999999999982,0.9149999999999996,10.979999999999992,2.1349999999999985,20,4,15,10,116,4,49,10,6,0.5,40,5.5,6,L,0.20035344827586207,0.22874999999999998,0.22408163265306122,0.2135
5,2,3,0,2,34.708999999999975,17,156,58,47,57,55,43.49299999999997,5.550999999999996,1.1589999999999994,1.2809999999999993,20,12,4,4,201,18,4,4,4,0.5,29,4.25,6,L,0.21638308457711442,0.3083888888888888,0.28975,0.32024999999999987
5,2,4,0,6,11.95599999999999,18,58,5,4,7,8,13.846999999999989,2.3789999999999982,0.5489999999999999,0.9149999999999996,20,8,3,4,65,9,4,4,6,1,72,6,6,L,0.21303076923076922,0.2643333333333333,0.13724999999999998,0.22875
5,3,5,0,10,16.28699999999999,18,92,91,92,94,96,17.750999999999987,0.183,1.1589999999999994,0.5489999999999999,20,1,6,2,101,1,8,2,3,1,36,3,6,L,0.17575247524752474,0.183,0.144875,0.27449999999999997
5,3,6,0,7,34.525999999999975,17,148,18,44,17,15,38.06399999999997,9.454999999999993,4.391999999999997,3.4159999999999973,20,15,13,8,167,40,20,12,6,0.5,41,5.75,6,L,0.22792814371257483,0.23637499999999997,0.2196,0.2846666666666666
5,4,7,0,10,25.80299999999998,16,122,85,94,89,20,27.205999999999978,0.9759999999999995,1.2809999999999993,9.759999999999993,20,6,6,12,128,6,7,25,3,0.5,24,3.75,6,L,0.21254687499999997,0.16266666666666665,0.183,0.3903999999999999
5,4,8,0,6,13.907999999999989,15,63,3,10,4,9,14.517999999999988,1.0369999999999995,1.8909999999999987,3.537999999999997,19,5,11,10,67,5,12,15,6,1,72,6,6,L,0.21668656716417908,0.2074,0.15758333333333333,0.23586666666666664
5,5,9,0,6,25.00999999999998,19,119,3,8,7,92,25.07099999999998,4.7579999999999965,0.366,5.550999999999996,20,14,1,14,120,21,1,26,6,0.5,39,5.25,6,L,0.208925,0.22657142857142853,0.366,0.21349999999999997
5,5,10,0,3,17.689999999999987,16,81,27,25,32,35,18.604999999999986,1.2809999999999993,0.6099999999999999,1.7079999999999989,20,7,4,7,90,10,4,9,5,1,60,5,6,L,0.2067222222222222,0.1281,0.1525,0.18977777777777774
5,6,11,1,7,28.608999999999977,18,148,7,12,10,41,28.669999999999977,0.6709999999999998,4.818999999999996,4.086999999999997,19,2,8,11,149,2,16,16,6,0.5,41,5.75,6,L,0.19241610738255033,0.33549999999999996,0.3011875,0.2554375
5,6,12,1,13,23.301999999999982,19,106,117,21,109,110,23.78999999999998,6.953999999999994,8.417999999999994,2.1349999999999985,20,14,16,9,108,31,38,11,2,0.5,18,3,6,L,0.22027777777777777,0.22432258064516128,0.22152631578947368,0.1940909090909091
5,7,13,1,7,12.74899999999999,17,63,1,2,9,11,13.846999999999989,2.805999999999998,1.585999999999999,0.7929999999999997,20,9,7,4,67,11,10,5,6,1,72,6,6,L,0.20667164179104475,0.2550909090909091,0.1586,0.1586
5,7,14,1,13,48.86099999999996,14,204,17,13,14,18,53.43599999999996,1.1589999999999994,11.345999999999991,4.147999999999997,20,2,16,13,217,3,42,18,2,1,72,6,6,L,0.24624884792626725,0.3863333333333333,0.2701428571428571,0.23044444444444442
5,8,15,1,14,30.743999999999975,16,144,108,14,17,20,54.838999999999956,15.615999999999987,2.0129999999999986,0.061,20,19,4,1,241,70,4,1,3,0.5,38,5,6,L,0.22754771784232364,0.22308571428571428,0.5032499999999998,0.061
5,8,16,1,13,41.05299999999997,15,180,9,110,30,26,89.30399999999993,0.427,2.1959999999999984,12.07799999999999,20,2,9,17,374,2,12,50,2,0,18,4.5,6,L,0.23878074866310156,0.2135,0.183,0.24155999999999997
5,9,17,1,7,16.10399999999999,19,78,1,7,8,4,16.16499999999999,0.183,1.9519999999999986,8.234999999999994,20,2,5,16,79,2,8,44,6,1,72,6,6,L,0.20462025316455695,0.0915,0.24399999999999997,0.18715909090909089
5,9,18,1,15,10.979999999999992,14,50,14,16,21,22,13.663999999999989,1.3419999999999992,0.9149999999999996,0.244,20,4,6,4,64,4,7,4,6,1,72,6,6,L,0.2135,0.3354999999999999,0.1307142857142857,0.061
5,10,19,1,1,19.946999999999985,14,100,79,77,73,33,20.129999999999985,0.9759999999999995,0.244,0.6709999999999998,16,7,1,1,102,7,1,1,3,0.5,23,3.5,6,L,0.1973529411764706,0.13942857142857143,0.244,0.6709999999999998
5,10,20,1,14,12.07799999999999,18,59,93,1,94,62,12.38299999999999,14.944999999999988,1.1589999999999994,5.306999999999996,20,17,6,12,61,58,6,19,3,0,16,4,6,L,0.20299999999999999,0.2576724137931034,0.19316666666666665,0.2793157894736842
5,11,21,1,7,19.153999999999986,16,102,7,103,12,77,19.214999999999986,8.356999999999994,0.6709999999999998,13.663999999999989,17,12,4,14,103,32,4,44,6,0,17,4.25,6,L,0.1865533980582524,0.26115625,0.16775,0.31054545454545446
5,11,22,1,3,50.69099999999996,16,233,27,36,113,19,52.82599999999996,2.9279999999999977,1.1589999999999994,0.7319999999999998,20,7,7,4,242,8,10,4,5,0,18,4.5,6,L,0.2182892561983471,0.366,0.1159,0.183
5,12,23,1,7,14.761999999999988,20,81,2,5,10,115,24.52199999999998,1.2809999999999993,1.524999999999999,0.488,20,4,5,3,114,4,5,3,6,0.5,38,5,6,L,0.21510526315789472,0.3202499999999999,0.30499999999999994,0.16266666666666665
5,12,24,1,12,18.970999999999986,20,87,43,44,102,94,20.007999999999985,5.306999999999996,1.8299999999999987,3.3549999999999973,20,14,7,7,94,23,8,9,5,0,15,3.75,6,L,0.21285106382978722,0.23073913043478259,0.22875,0.3727777777777777
5,13,25,1,2,29.523999999999976,20,134,59,57,49,35,33.915999999999976,0.5489999999999999,0.6099999999999999,0.7929999999999997,20,3,7,2,151,3,7,2,4,0.5,29,4.25,6,L,0.22460927152317878,0.183,0.08714285714285715,0.39649999999999996
5,13,26,1,13,18.848999999999986,19,88,110,113,39,109,23.301999999999982,2.9889999999999977,1.7079999999999989,4.940999999999996,20,10,6,11,105,12,10,26,2,0.5,17,2.75,6,L,0.2219238095238095,0.2490833333333333,0.1708,0.19003846153846152
5,14,27,1,8,17.384999999999987,19,74,104,97,108,33,20.922999999999984,2.3179999999999983,2.2569999999999983,5.184999999999996,20,8,12,13,91,9,15,21,2,0.5,17,2.75,6,L,0.2299230769230769,0.25755555555555554,0.15046666666666664,0.2469047619047619
5,14,28,1,7,13.35899999999999,18,59,3,8,5,4,13.785999999999989,0.061,1.463999999999999,2.0739999999999985,20,1,8,12,61,1,8,13,6,1,72,6,6,L,0.22599999999999998,0.061,0.183,0.15953846153846152
5,15,29,1,3,13.724999999999989,20,67,35,36,56,119,18.665999999999986,1.2199999999999993,10.369999999999992,0.8539999999999996,20,5,17,3,89,6,43,3,5,0,16,4,6,L,0.20973033707865169,0.20333333333333334,0.2411627906976744,0.2846666666666666
5,15,30,1,12,11.589999999999991,20,70,45,37,42,40,12.01699999999999,3.0499999999999976,0.6709999999999998,0.122,20,9,4,1,72,12,5,1,5,1,60,5,6,L,0.16690277777777776,0.25416666666666665,0.13419999999999999,0.122
5,16,31,1,12,17.384999999999987,18,75,39,44,48,102,19.336999999999986,0.183,3.842999999999997,12.62699999999999,20,1,10,17,84,1,13,61,5,0.5,32,4.25,6,L,0.23020238095238094,0.183,0.29561538461538456,0.207
5,16,32,1,7,9.210999999999993,17,45,1,6,9,10,15.24999999999999,1.7079999999999989,1.646999999999999,0.9149999999999996,20,5,10,8,68,5,11,8,6,1,72,6,6,L,0.22426470588235292,0.3415999999999999,0.14972727272727274,0.114375
6,1,1,0,1,28.547999999999977,18,122,81,76,79,74,30.133999999999975,1.4029999999999991,2.3789999999999982,0.6709999999999998,20,7,11,4,127,7,13,4,3,1,36,3,6,L,0.23727559055118108,0.20042857142857143,0.183,0.16775
6,1,2,0,10,31.658999999999974,20,148,90,94,10,62,32.39099999999998,6.282999999999995,4.391999999999997,6.404999999999995,20,18,11,14,150,27,15,27,3,0,16,4,6,L,0.21594,0.23270370370370366,0.29279999999999995,0.2372222222222222
