Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
3,7,13,1,15,18.238999999999987,19,86,14,13,36,16,19.153999999999986,3.9649999999999967,0.061,0.9759999999999995,20,10,1,8,90,14,1,10,6,0.5,41,5.75,6,L,0.2128222222222222,0.2832142857142857,0.061,0.09759999999999999
3,7,14,1,12,37.88099999999997,19,155,44,48,43,41,39.16199999999997,1.8299999999999987,0.6709999999999998,0.183,20,5,5,1,162,6,6,1,5,1,60,5,6,L,0.2417407407407407,0.30499999999999994,0.11183333333333334,0.183
3,8,15,1,11,40.80899999999997,19,194,115,116,62,71,43.61499999999997,0.5489999999999999,0.9149999999999996,3.1109999999999975,20,1,4,9,207,1,5,9,4,0,12,3,6,L,0.21070048309178743,0.5489999999999999,0.18299999999999997,0.3456666666666666
3,8,16,1,7,18.238999999999987,16,83,2,11,43,4,20.007999999999985,8.173999999999994,3.720999999999997,2.9889999999999977,20,16,10,8,94,43,14,10,6,0.5,41,5.75,6,L,0.21285106382978722,0.19009302325581393,0.26578571428571424,0.29889999999999994
3,9,17,1,12,20.556999999999984,12,100,47,43,39,105,21.105999999999984,0.6099999999999999,0.305,2.805999999999998,14,3,1,8,102,3,1,10,5,0.5,32,4.25,6,L,0.20692156862745098,0.20333333333333334,0.305,0.28059999999999996
3,9,18,1,3,15.920999999999987,20,77,28,27,6,88,16.530999999999988,1.4029999999999991,16.28699999999999,10.674999999999992,20,6,18,16,82,6,68,39,5,0,19,4.75,6,L,0.20159756097560974,0.23383333333333328,0.23951470588235294,0.2737179487179487
3,10,19,1,11,12.93199999999999,20,67,62,15,88,98,14.700999999999988,6.343999999999995,0.8539999999999996,6.648999999999995,20,12,4,13,74,22,4,32,4,0,15,3.75,6,L,0.19866216216216215,0.2883636363636363,0.21349999999999997,0.20778125
3,10,20,1,7,24.39999999999998,19,123,5,7,11,74,24.46099999999998,2.1959999999999984,0.8539999999999996,15.798999999999987,20,9,5,15,124,13,6,61,6,0.5,39,5.25,6,L,0.19726612903225807,0.16892307692307693,0.14233333333333334,0.25899999999999995
3,11,21,1,8,25.43699999999998,17,125,101,98,106,104,25.68099999999998,2.683999999999998,0.244,0.427,18,11,2,2,126,16,2,2,2,1,24,2,6,L,0.20381746031746031,0.16774999999999998,0.122,0.2135
3,11,22,1,2,31.170999999999975,19,145,53,52,87,114,31.902999999999974,4.025999999999997,3.3549999999999973,0.7929999999999997,20,12,6,5,149,16,8,5,4,0,13,3.25,6,L,0.21411409395973152,0.25162499999999993,0.4193749999999999,0.1586
3,12,23,1,8,31.292999999999974,19,142,28,107,105,84,53.86299999999996,0.061,0.5489999999999999,0.305,20,1,2,1,230,1,2,1,2,0,12,3,6,L,0.2341869565217391,0.061,0.27449999999999997,0.305
3,12,24,1,2,17.811999999999987,20,93,59,55,56,49,18.116999999999987,0.061,1.4029999999999991,0.244,20,1,3,1,94,1,3,1,4,1,48,4,6,L,0.1927340425531915,0.061,0.46766666666666656,0.244
3,13,25,1,14,44.712999999999965,17,168,88,96,90,24,44.956999999999965,0.061,11.223999999999991,11.95599999999999,19,1,18,16,170,1,41,45,3,0.5,24,3.75,6,L,0.2644529411764705,0.061,0.2737560975609756,0.26568888888888886
3,13,26,1,11,27.14499999999998,19,121,65,111,113,115,27.571999999999978,13.05399999999999,13.23699999999999,12.74899999999999,20,18,16,15,123,59,46,56,4,0.5,16,2.5,6,L,0.22416260162601626,0.22125423728813556,0.28776086956521735,0.22766071428571424
